"RandBasisProj01","RandBasisProj02","RandBasisProj03","RandBasisProj04","RandBasisProj05","RandBasisProj06","RandBasisProj07","RandBasisProj08","RandBasisProj09","RandBasisProj10","RandBasisProjPos01","RandBasisProjPos02","RandBasisProjPos03","RandBasisProjPos04","RandBasisProjPos05","RandBasisProjPos06","RandBasisProjPos07","RandBasisProjPos08","RandBasisProjPos09","RandBasisProjPos10","loop_outlier_probability","mhdist","evratio","id"
-2106.84083822553,-2063.11547474755,-2067.67874162746,-2010.33656739337,-2098.47846618305,-2081.76970026075,-2022.12403036007,-2059.2783668723,-2034.99404011246,-2005.73797714565,-2106.84083822553,-2063.11547474755,-2067.67874162746,-2010.33656739337,-2098.47846618305,-2081.76970026075,-2022.12403036007,-2059.2783668723,-2034.99404011246,-2005.73797714565,0.00167249452006744,3.74425837579621,0.73046875,"../T1wJoin/PPMI_RBP/zz102_2000_PPMI-52006-20160203-MRI_T1-I643398_RBP_brain.csv"
3860.97100125321,3859.68893600708,3837.36566205643,3862.5366429041,3809.75105469986,3810.86590938523,3836.26020673043,3911.97709460989,3848.37295864404,3897.00263142156,3860.97100125321,3859.68893600708,3837.36566205643,3862.5366429041,3809.75105469986,3810.86590938523,3836.26020673043,3911.97709460989,3848.37295864404,3897.00263142156,0,2.25708849048304,0.744140625,"../T1wJoin/PPMI_RBP/zz103_0_sub-053_T1w_RBP_brain.csv"
3823.8990692365,3849.27600515402,3772.66563772355,3845.62552034861,3772.67435593238,3795.85412588219,3790.98614749837,3824.11800718202,3777.59295195811,3790.3439700823,3823.8990692365,3849.27600515402,3772.66563772355,3845.62552034861,3772.67435593238,3795.85412588219,3790.98614749837,3824.11800718202,3777.59295195811,3790.3439700823,0,4.30290594162167,0.767578125,"../T1wJoin/PPMI_RBP/zz103_1000_PPMI-59398-20170517-MRI_T1-I893279_RBP_brain.csv"
-1958.73910852237,-1956.92165836075,-1959.5741248947,-1874.79954768837,-2012.36880658358,-1963.11114898505,-1900.09931162251,-1893.70271962523,-1887.80591584194,-1878.42615361362,-1958.73910852237,-1956.92165836075,-1959.5741248947,-1874.79954768837,-2012.36880658358,-1963.11114898505,-1900.09931162251,-1893.70271962523,-1887.80591584194,-1878.42615361362,0,5.29944473894546,0.740234375,"../T1wJoin/PPMI_RBP/zz103_2000_PPMI-52006-20180705-MRI_T1-I1125082_RBP_brain.csv"
-2642.50304227814,-2596.28767327995,-2663.41865310504,-2597.38836538713,-2672.48426155014,-2670.81307545789,-2681.09193737091,-2614.49321186192,-2620.85252810816,-2620.14074424139,-2642.50304227814,-2596.28767327995,-2663.41865310504,-2597.38836538713,-2672.48426155014,-2670.81307545789,-2681.09193737091,-2614.49321186192,-2620.85252810816,-2620.14074424139,0.0678886411491224,2.47864099977263,0.70703125,"../T1wJoin/PPMI_RBP/zz104_0_t1weighted_RBP_brain.csv"
-1458.9517189656,-1475.40296914806,-1470.99630901729,-1376.14317169514,-1474.95629670057,-1418.02185641966,-1427.61423619722,-1445.75871566676,-1403.67680755964,-1407.68814123628,-1458.9517189656,-1475.40296914806,-1470.99630901729,-1376.14317169514,-1474.95629670057,-1418.02185641966,-1427.61423619722,-1445.75871566676,-1403.67680755964,-1407.68814123628,0,4.25072809657334,0.7265625,"../T1wJoin/PPMI_RBP/zz104_1000_PPMI-41283-20151123-MRI_T1-I643384_RBP_brain.csv"
-2591.76217005069,-2527.90048632879,-2550.00622868373,-2510.41453626627,-2582.67420916069,-2535.00635031081,-2496.47600510267,-2528.61641587451,-2501.1173680944,-2486.21487244085,-2591.76217005069,-2527.90048632879,-2550.00622868373,-2510.41453626627,-2582.67420916069,-2535.00635031081,-2496.47600510267,-2528.61641587451,-2501.1173680944,-2486.21487244085,0.0553309919397731,4.09622296609352,0.73828125,"../T1wJoin/PPMI_RBP/zz104_2000_PPMI-52006-20180705-MRI_T1-I1125083_RBP_brain.csv"
1731.70537919252,1760.36736896941,1695.51052439941,1753.93895091511,1687.22221943217,1712.84491602346,1728.04849110765,1708.51138346074,1711.69029193456,1764.44667750455,1731.70537919252,1760.36736896941,1695.51052439941,1753.93895091511,1687.22221943217,1712.84491602346,1728.04849110765,1708.51138346074,1711.69029193456,1764.44667750455,0,2.99228244125537,0.701171875,"../T1wJoin/PPMI_RBP/zz105_0_t1weighted_RBP_brain.csv"
-754.683116149703,-752.786538625161,-770.237179607556,-668.831877370272,-748.288614476624,-694.190546217729,-712.078690727249,-752.509764274131,-722.578463786086,-717.412547888703,-754.683116149703,-752.786538625161,-770.237179607556,-668.831877370272,-748.288614476624,-694.190546217729,-712.078690727249,-752.509764274131,-722.578463786086,-717.412547888703,0,3.88655421634219,0.70703125,"../T1wJoin/PPMI_RBP/zz105_1000_PPMI-41283-20151123-MRI_T1-I643382_RBP_brain.csv"
1143.74177976617,1162.93789661264,1119.63981108305,1160.79983913766,1125.4714029556,1129.66283570459,1127.05602977333,1110.4442041227,1157.16900441531,1186.30791966062,1143.74177976617,1162.93789661264,1119.63981108305,1160.79983913766,1125.4714029556,1129.66283570459,1127.05602977333,1110.4442041227,1157.16900441531,1186.30791966062,0,2.85268199184788,0.75390625,"../T1wJoin/PPMI_RBP/zz105_2000_PPMI-3127-20170125-MRI_T1-I864515_RBP_brain.csv"
-5710.34155347847,-5619.6907468325,-5715.32095608315,-5647.03924145403,-5716.71323464011,-5685.95566594229,-5669.89703832338,-5680.44296917776,-5688.15484382263,-5684.71208784089,-5710.34155347847,-5619.6907468325,-5715.32095608315,-5647.03924145403,-5716.71323464011,-5685.95566594229,-5669.89703832338,-5680.44296917776,-5688.15484382263,-5684.71208784089,0.449454661787671,3.99209397462882,0.708984375,"../T1wJoin/PPMI_RBP/zz106_0_t1weighted_RBP_brain.csv"
7244.71096352086,7103.61836431426,7188.54856568652,7261.95708999175,7150.7634220525,7189.6763640261,7219.73397205395,7346.21808534293,7230.97863504652,7269.6462531009,7244.71096352086,7103.61836431426,7188.54856568652,7261.95708999175,7150.7634220525,7189.6763640261,7219.73397205395,7346.21808534293,7230.97863504652,7269.6462531009,0.398858210236524,6.83497680036929,0.694949494949495,"../T1wJoin/PPMI_RBP/zz106_1000_PPMI-3430-20110804-MRI_T1-I348811_RBP_brain.csv"
1670.44496817037,1691.57177221144,1634.38652360269,1682.72727123984,1664.12567942622,1657.02479610967,1655.84016174352,1652.15004081913,1692.29793172774,1708.50094285866,1670.44496817037,1691.57177221144,1634.38652360269,1682.72727123984,1664.12567942622,1657.02479610967,1655.84016174352,1652.15004081913,1692.29793172774,1708.50094285866,0,2.6781548213006,0.74609375,"../T1wJoin/PPMI_RBP/zz106_2000_PPMI-3127-20170125-MRI_T1-I864514_RBP_brain.csv"
-3915.92748876345,-3862.83368539205,-3891.66242319307,-3878.36109150767,-3895.42823461593,-3873.84562455867,-3923.80124790729,-3840.61998230548,-3894.07678423693,-3838.95321448273,-3915.92748876345,-3862.83368539205,-3891.66242319307,-3878.36109150767,-3895.42823461593,-3873.84562455867,-3923.80124790729,-3840.61998230548,-3894.07678423693,-3838.95321448273,0.222673734582721,3.41427862014477,0.71875,"../T1wJoin/PPMI_RBP/zz107_0_t1weighted_RBP_brain.csv"
-4818.92505748805,-4752.67666285126,-4819.72205337951,-4773.51948310712,-4787.7406561186,-4817.56961559477,-4840.62860834421,-4799.77503266625,-4770.18073921812,-4762.77014508814,-4818.92505748805,-4752.67666285126,-4819.72205337951,-4773.51948310712,-4787.7406561186,-4817.56961559477,-4840.62860834421,-4799.77503266625,-4770.18073921812,-4762.77014508814,0.339572189833973,2.98944467078983,0.71484375,"../T1wJoin/PPMI_RBP/zz107_1000_PPMI-91097-20140723-MRI_T1-I440706_RBP_brain.csv"
378.134005431537,398.965727187532,344.248390669958,395.291917429357,351.853227576358,357.496755647424,349.726076893222,347.093007952655,381.010743116704,420.843751167473,378.134005431537,398.965727187532,344.248390669958,395.291917429357,351.853227576358,357.496755647424,349.726076893222,347.093007952655,381.010743116704,420.843751167473,0,2.76650630382407,0.7578125,"../T1wJoin/PPMI_RBP/zz107_2000_PPMI-3127-20120913-MRI_T1-I337702_RBP_brain.csv"
-4314.37404987571,-4287.70667953153,-4360.26955863774,-4298.15147744001,-4337.07432658842,-4328.66698036265,-4307.0928743422,-4281.78552486185,-4301.60656222246,-4259.9588150658,-4314.37404987571,-4287.70667953153,-4360.26955863774,-4298.15147744001,-4337.07432658842,-4328.66698036265,-4307.0928743422,-4281.78552486185,-4301.60656222246,-4259.9588150658,0.277393185700489,3.45192242764078,0.716796875,"../T1wJoin/PPMI_RBP/zz108_0_t1weighted_RBP_brain.csv"
-2825.70152186465,-2785.32691864058,-2802.56949890551,-2772.04990676904,-2867.87804471854,-2821.35595102643,-2848.13673898669,-2827.296259535,-2810.175440629,-2790.32430012297,-2825.70152186465,-2785.32691864058,-2802.56949890551,-2772.04990676904,-2867.87804471854,-2821.35595102643,-2848.13673898669,-2827.296259535,-2810.175440629,-2790.32430012297,0.0890537988538151,3.10018965923466,0.763671875,"../T1wJoin/PPMI_RBP/zz108_2000_PPMI-4018-20130227-MRI_T1-I365287_RBP_brain.csv"
1972.52103470438,1982.95944132264,1940.3980335589,1998.49427171959,1957.79509687319,2006.63683391093,1962.59985832238,1958.02296266613,1987.56909478942,1980.71088120262,1972.52103470438,1982.95944132264,1940.3980335589,1998.49427171959,1957.79509687319,2006.63683391093,1962.59985832238,1958.02296266613,1987.56909478942,1980.71088120262,0,2.7921035307885,0.720703125,"../T1wJoin/PPMI_RBP/zz109_0_t1weighted_RBP_brain.csv"
6687.53365800952,6630.49605712221,6643.39493377065,6658.86380199187,6684.79159106635,6612.99078773314,6680.34417074381,6684.10411717079,6711.93532437839,6692.53056525081,6687.53365800952,6630.49605712221,6643.39493377065,6658.86380199187,6684.79159106635,6612.99078773314,6680.34417074381,6684.10411717079,6711.93532437839,6692.53056525081,0.329892444824639,4.60657671526068,0.708984375,"../T1wJoin/PPMI_RBP/zz109_1000_PPMI-60013-20141002-MRI_T1-I451017_RBP_brain.csv"
-2681.98125253132,-2649.91614275058,-2680.42554448669,-2636.81969116728,-2736.46999560278,-2694.16547368191,-2709.56324139873,-2690.355874932,-2669.86213638627,-2657.9354435107,-2681.98125253132,-2649.91614275058,-2680.42554448669,-2636.81969116728,-2736.46999560278,-2694.16547368191,-2709.56324139873,-2690.355874932,-2669.86213638627,-2657.9354435107,0.0729656796354772,2.94521144047508,0.765625,"../T1wJoin/PPMI_RBP/zz109_2000_PPMI-4018-20120213-MRI_T1-I334563_RBP_brain.csv"
2054.72062087248,2056.21998632597,2010.70988903277,2104.63398777088,2030.76025531965,2043.32987311483,2020.97791810837,2057.85019622685,2049.44506578255,2078.4489518259,2054.72062087248,2056.21998632597,2010.70988903277,2104.63398777088,2030.76025531965,2043.32987311483,2020.97791810837,2057.85019622685,2049.44506578255,2078.4489518259,0,2.4623337368564,0.74609375,"../T1wJoin/PPMI_RBP/zz10_0_sub-098_T1w_RBP_brain.csv"
1599.87239152883,1584.54098949595,1565.40410674417,1621.1819524912,1603.40060821265,1536.36337314656,1638.79146058364,1609.03459733167,1640.01157055265,1562.0699979231,1599.87239152883,1584.54098949595,1565.40410674417,1621.1819524912,1603.40060821265,1536.36337314656,1638.79146058364,1609.03459733167,1640.01157055265,1562.0699979231,0,4.66757941958147,0.75,"../T1wJoin/PPMI_RBP/zz10_1000_PPMI-52128-20200210-MRI_T1-I1350931_RBP_brain.csv"
-2159.27657256347,-2130.38115930593,-2125.34627919307,-2087.39697264366,-2162.82124502396,-2187.33118552716,-2165.10366962351,-2136.9510578102,-2144.13259959582,-2129.97665397822,-2159.27657256347,-2130.38115930593,-2125.34627919307,-2087.39697264366,-2162.82124502396,-2187.33118552716,-2165.10366962351,-2136.9510578102,-2144.13259959582,-2129.97665397822,0.011258509372887,3.01614776452077,0.7421875,"../T1wJoin/PPMI_RBP/zz10_2000_PPMI-3819-20120417-MRI_T1-I306032_RBP_brain.csv"
1087.78264065573,1132.70156877013,1086.95827456835,1153.41433950118,1101.66751752439,1108.79198603185,1068.66465437251,1172.2510513108,1115.98990980745,1163.49087704646,1087.78264065573,1132.70156877013,1086.95827456835,1153.41433950118,1101.66751752439,1108.79198603185,1068.66465437251,1172.2510513108,1115.98990980745,1163.49087704646,0,2.98804491281339,0.71875,"../T1wJoin/PPMI_RBP/zz110_0_t1weighted_RBP_brain.csv"
-479.195369789255,-487.344228237383,-525.221987930575,-452.255727154633,-475.822047345067,-487.145572561274,-476.359833432705,-444.756628415952,-410.170326076642,-432.838674222836,-479.195369789255,-487.344228237383,-525.221987930575,-452.255727154633,-475.822047345067,-487.145572561274,-476.359833432705,-444.756628415952,-410.170326076642,-432.838674222836,0,3.6182887224942,0.732421875,"../T1wJoin/PPMI_RBP/zz110_1000_PPMI-59174-20170524-MRI_T1-I893274_RBP_brain.csv"
-5546.46298266051,-5548.1427651462,-5561.68038181541,-5469.54961792126,-5516.84615363491,-5530.11710078286,-5542.41885869797,-5524.38602157639,-5492.79538677649,-5496.36810254472,-5546.46298266051,-5548.1427651462,-5561.68038181541,-5469.54961792126,-5516.84615363491,-5530.11710078286,-5542.41885869797,-5524.38602157639,-5492.79538677649,-5496.36810254472,0.430264652045452,4.01877927989245,0.75390625,"../T1wJoin/PPMI_RBP/zz110_2000_PPMI-50143-20161103-MRI_T1-I864863_RBP_brain.csv"
1472.66953270449,1506.66379441017,1470.57588988848,1502.20419308776,1459.74638165514,1498.26028113605,1535.60740539292,1513.14328017528,1522.45957462294,1517.05649026602,1472.66953270449,1506.66379441017,1470.57588988848,1502.20419308776,1459.74638165514,1498.26028113605,1535.60740539292,1513.14328017528,1522.45957462294,1517.05649026602,0,2.76338956679938,0.712890625,"../T1wJoin/PPMI_RBP/zz111_0_t1weighted_RBP_brain.csv"
-528.741784235914,-539.469631606762,-566.644570223118,-491.721190938001,-529.721176673352,-529.456734136349,-525.36449296557,-489.757999466908,-463.811422157357,-477.133098212475,-528.741784235914,-539.469631606762,-566.644570223118,-491.721190938001,-529.721176673352,-529.456734136349,-525.36449296557,-489.757999466908,-463.811422157357,-477.133098212475,0,3.41630463030298,0.734375,"../T1wJoin/PPMI_RBP/zz111_1000_PPMI-59174-20170524-MRI_T1-I893273_RBP_brain.csv"
-4556.49121269252,-4562.43448256192,-4579.42011592725,-4495.21369527065,-4541.92545981764,-4558.51057606674,-4562.45092410712,-4557.28964822941,-4516.5178593505,-4523.34134742048,-4556.49121269252,-4562.43448256192,-4579.42011592725,-4495.21369527065,-4541.92545981764,-4558.51057606674,-4562.45092410712,-4557.28964822941,-4516.5178593505,-4523.34134742048,0.307857573774351,3.4270373119961,0.748046875,"../T1wJoin/PPMI_RBP/zz111_2000_PPMI-50143-20161103-MRI_T1-I864862_RBP_brain.csv"
1253.39062882197,1253.07838355296,1201.54865955195,1267.3725429008,1228.04373830778,1253.4444086589,1233.81557652568,1265.5047877422,1284.24066955747,1336.52072275809,1253.39062882197,1253.07838355296,1201.54865955195,1267.3725429008,1228.04373830778,1253.4444086589,1233.81557652568,1265.5047877422,1284.24066955747,1336.52072275809,0,3.92369315709738,0.70703125,"../T1wJoin/PPMI_RBP/zz112_0_t1weighted_RBP_brain.csv"
2260.1218291246,2166.43847714703,2184.01280234133,2295.73820804887,2204.1576903862,2241.14496161201,2256.0351301976,2258.27722182626,2244.95398537386,2233.26826242952,2260.1218291246,2166.43847714703,2184.01280234133,2295.73820804887,2204.1576903862,2241.14496161201,2256.0351301976,2258.27722182626,2244.95398537386,2233.26826242952,0,4.99474163291841,0.751953125,"../T1wJoin/PPMI_RBP/zz112_1000_PPMI-56744-20160901-MRI_T1-I781870_RBP_brain.csv"
-4601.35932677891,-4614.51759426835,-4644.66608678628,-4557.90584876855,-4614.00363049225,-4625.7531527999,-4624.41233140761,-4604.2607399456,-4579.9888128673,-4585.17531531188,-4601.35932677891,-4614.51759426835,-4644.66608678628,-4557.90584876855,-4614.00363049225,-4625.7531527999,-4624.41233140761,-4604.2607399456,-4579.9888128673,-4585.17531531188,0.315502924950519,3.45587668818171,0.744140625,"../T1wJoin/PPMI_RBP/zz112_2000_PPMI-50143-20140806-MRI_T1-I482349_RBP_brain.csv"
-913.789801078912,-920.267579164151,-923.584123257628,-900.52183120289,-938.746140048645,-884.9973395677,-926.603829426243,-878.782397054206,-908.077759409594,-881.530873242082,-913.789801078912,-920.267579164151,-923.584123257628,-900.52183120289,-938.746140048645,-884.9973395677,-926.603829426243,-878.782397054206,-908.077759409594,-881.530873242082,0,3.17601753739905,0.71484375,"../T1wJoin/PPMI_RBP/zz113_0_t1weighted_RBP_brain.csv"
2240.88279545323,2154.44551320643,2163.51617122789,2271.11270627398,2190.2570523138,2218.65902279129,2234.34712033852,2247.27423774208,2220.39075132983,2205.33187288187,2240.88279545323,2154.44551320643,2163.51617122789,2271.11270627398,2190.2570523138,2218.65902279129,2234.34712033852,2247.27423774208,2220.39075132983,2205.33187288187,0,4.82290091720253,0.7578125,"../T1wJoin/PPMI_RBP/zz113_1000_PPMI-56744-20160901-MRI_T1-I781868_RBP_brain.csv"
-2362.84627670219,-2340.60876938663,-2408.53356538711,-2299.42740228973,-2376.72085748833,-2446.07491975115,-2342.12105669281,-2368.19421318695,-2361.16535719194,-2329.05007386396,-2362.84627670219,-2340.60876938663,-2408.53356538711,-2299.42740228973,-2376.72085748833,-2446.07491975115,-2342.12105669281,-2368.19421318695,-2361.16535719194,-2329.05007386396,0.0359964946297872,4.5311895391559,0.76953125,"../T1wJoin/PPMI_RBP/zz113_2000_PPMI-54695-20160725-MRI_T1-I1361729_RBP_brain.csv"
-13554.0328145887,-13398.1677664875,-13499.9912348974,-13457.1818493182,-13500.2615395821,-13531.4454856782,-13499.3250202665,-13472.8723054216,-13458.2158938834,-13388.2404719363,-13554.0328145887,-13398.1677664875,-13499.9912348974,-13457.1818493182,-13500.2615395821,-13531.4454856782,-13499.3250202665,-13472.8723054216,-13458.2158938834,-13388.2404719363,0.950476777886794,5.40178641167268,0.720703125,"../T1wJoin/PPMI_RBP/zz114_0_t1weighted_RBP_brain.csv"
1312.20651186657,1324.62833073698,1256.25443969282,1275.25158804039,1276.91092627453,1308.08548891747,1310.60302298917,1309.71226204796,1317.73666797344,1350.62489254996,1312.20651186657,1324.62833073698,1256.25443969282,1275.25158804039,1276.91092627453,1308.08548891747,1310.60302298917,1309.71226204796,1317.73666797344,1350.62489254996,0,3.20247653527377,0.76953125,"../T1wJoin/PPMI_RBP/zz114_1000_PPMI-3115-20120718-MRI_T1-I337535_RBP_brain.csv"
-2355.21185056079,-2348.8435038162,-2401.88383804898,-2310.15551617889,-2367.29869487969,-2437.61280941212,-2348.50686459335,-2367.73056265277,-2351.42502831421,-2337.19043120869,-2355.21185056079,-2348.8435038162,-2401.88383804898,-2310.15551617889,-2367.29869487969,-2437.61280941212,-2348.50686459335,-2367.73056265277,-2351.42502831421,-2337.19043120869,0.0358922796669195,3.94332838679585,0.76171875,"../T1wJoin/PPMI_RBP/zz114_2000_PPMI-54695-20160725-MRI_T1-I1361728_RBP_brain.csv"
-4810.95688032841,-4736.91484792578,-4796.52289349743,-4759.13342146694,-4725.30894396536,-4789.21913879655,-4765.05580378671,-4764.85650842763,-4774.30610025712,-4720.87198271507,-4810.95688032841,-4736.91484792578,-4796.52289349743,-4759.13342146694,-4725.30894396536,-4789.21913879655,-4765.05580378671,-4764.85650842763,-4774.30610025712,-4720.87198271507,0.335765227106791,4.25540689124859,0.716796875,"../T1wJoin/PPMI_RBP/zz115_0_t1weighted_RBP_brain.csv"
1684.90434604407,1692.3677455282,1610.86052164353,1693.6003536461,1665.68434068585,1683.83223396303,1665.83678518816,1703.06708544846,1714.961017106,1718.36828225405,1684.90434604407,1692.3677455282,1610.86052164353,1693.6003536461,1665.68434068585,1683.83223396303,1665.83678518816,1703.06708544846,1714.961017106,1718.36828225405,0,3.09402045844708,0.76171875,"../T1wJoin/PPMI_RBP/zz115_1000_PPMI-3115-20110801-MRI_T1-I253995_RBP_brain.csv"
653.984634479467,696.478826917836,603.340858359563,655.951899400255,650.593540611918,616.55266863735,641.999026530734,705.857905991355,684.374035792116,714.966615447561,653.984634479467,696.478826917836,603.340858359563,655.951899400255,650.593540611918,616.55266863735,641.999026530734,705.857905991355,684.374035792116,714.966615447561,0,3.18064611872708,0.748046875,"../T1wJoin/PPMI_RBP/zz115_2000_PPMI-3802-20150602-MRI_T1-I549044_RBP_brain.csv"
-5048.55484491489,-5013.43320509888,-5052.45396690734,-4984.78955579863,-5007.45453996932,-5016.70965312421,-5015.99468852261,-4988.76507273641,-5002.12064741057,-4978.5250497953,-5048.55484491489,-5013.43320509888,-5052.45396690734,-4984.78955579863,-5007.45453996932,-5016.70965312421,-5015.99468852261,-4988.76507273641,-5002.12064741057,-4978.5250497953,0.366919414602902,3.36734735656128,0.71875,"../T1wJoin/PPMI_RBP/zz116_0_t1weighted_RBP_brain.csv"
